#Y dist(nm)	Y force(pN)
-252.439483	-0.357700
-258.036350	0.025800
-256.340633	-0.007600
-258.238067	0.178600
-264.778533	0.606200
-256.121683	0.097100
-260.409100	0.329100
-255.445450	0.025200
-254.267067	-0.037700
-249.308183	-0.262600
-248.191367	-0.356900
-252.788833	-0.059200
-263.457050	0.601500
-249.890500	-0.192900
-254.833350	0.057600
-256.689100	0.337500
-252.905383	0.110300
-245.287750	-0.350700
-260.737500	0.559500
-262.071933	0.790700
-261.173033	0.786500
-247.704133	0.024200
-244.982300	-0.160500
-245.018667	-0.204500
-250.481083	0.131000
-251.229500	0.278400
-257.780733	0.719900
-239.961083	-0.284200
-250.206750	0.340200
-250.218567	0.342400
-246.712533	0.109100
-247.457767	0.298000
-244.468833	0.134000
-247.864733	0.342200
-249.567800	0.435000
-249.003350	0.463500
-245.294567	0.319600
-243.218717	0.226300
-243.787667	0.235000
-239.358733	-0.003100
-237.535933	-0.118300
-239.668517	0.011200
-250.090067	0.743200
-243.339800	0.387900
-238.952583	0.144800
-239.329900	0.177300
-244.008850	0.461100
-243.581217	0.438100
-239.223083	0.284000
-244.439033	0.638300
-234.585267	0.047200
-235.870517	0.125500
-234.781017	0.124900
-230.912300	-0.054600
-211.766517	-1.196900
-223.537717	-0.497300
-231.828550	-0.009300
-227.504150	-0.290100
-235.291717	0.233500
-235.474683	0.307400
-229.007867	-0.071600
-236.467283	0.394400
-222.606500	-0.444900
-232.240300	0.138000
-235.766033	0.353000
-238.028950	0.614400
-226.271367	-0.098900
-225.771600	-0.124800
-232.834183	0.293600
-230.696317	0.236800
-230.428667	0.221200
-239.639017	0.803200
-230.314367	0.275200
-223.318200	-0.123900
-231.688900	0.373800
-224.033583	-0.033400
-223.904167	-0.006800
-239.099983	0.911600
-225.285600	0.131700
-221.576433	-0.106600
-224.497050	0.088500
-230.466617	0.511000
-226.045467	0.316600
-217.288667	-0.216800
-228.357517	0.458200
-214.980983	-0.328300
-216.777567	-0.118700
-227.094767	0.534700
-218.146183	0.030500
-217.963300	0.020700
-221.364733	0.222800
-224.565717	0.423100
-218.042900	0.155100
-213.331333	-0.108700
-220.079433	0.314900
-222.490300	0.455700
-217.016450	0.147000
-221.973017	0.435100
-216.588350	0.222600
-218.544900	0.370800
-220.265900	0.481500
-222.830283	0.666500
-215.212633	0.184100
-224.170750	0.730800
-219.633617	0.600400
-210.163750	0.058200
-217.379517	0.488800
-214.292967	0.299500
-216.316683	0.565400
-210.780100	0.244200
-209.089083	0.134600
-211.638667	0.277000
-209.163200	0.181800
-207.584450	0.174000
-215.425500	0.665100
-211.376483	0.431000
-209.985483	0.363500
-205.596867	0.068200
-201.152133	-0.199300
-209.081267	0.322900
-205.772317	0.135400
-210.417650	0.464700
-209.118617	0.376600
-210.301850	0.438600
-208.061250	0.349500
-200.454917	0.001600
-204.265367	0.246700
-199.008933	-0.018100
-200.562550	0.088500
-200.777700	0.101100
-190.971000	-0.512400
-204.225833	0.365300
-206.716517	0.559000
-198.196150	0.027000
-199.110600	0.098100
-196.990267	0.051400
-199.084250	0.187800
-210.168100	0.848700
-202.589717	0.462400
-206.024300	0.675600
-198.851067	0.268900
-199.335900	0.318900
-200.354450	0.482700
-197.455700	0.331200
-193.547833	0.117200
-194.611583	0.173600
-196.313100	0.273000
-197.628500	0.358800
-190.834883	-0.035800
-194.413517	0.176500
-194.191050	0.138000
-193.325417	0.135400
-188.023550	0.015000
-185.481317	-0.143000
-181.095417	-0.334100
-190.342600	0.214800
-190.142400	0.187800
-191.885000	0.265800
-185.610433	0.007400
-184.012617	-0.063200
-187.205767	0.205300
-187.923733	0.236900
-193.769500	0.574200
-188.297200	0.264300
-195.375167	0.784000
-189.579417	0.515200
-190.955150	0.598500
-187.315850	0.389700
-183.229033	0.167600
-187.189317	0.418600
-195.769950	0.920400
-191.815233	0.738500
-186.178850	0.399600
-175.419717	-0.230600
-182.064133	0.153200
-174.987167	-0.157100
-186.560400	0.556800
-184.403683	0.454400
-186.418250	0.556500
-181.552767	0.378400
-175.649733	0.059600
-178.876017	0.252100
-179.579267	0.267100
-180.055817	0.277000
-184.546633	0.575900
-178.292700	0.206700
-182.742667	0.463600
-185.718817	0.792700
-175.189500	0.322500
-181.767933	0.711500
-176.093600	0.393000
-176.252583	0.408800
-173.809633	0.265700
-174.525400	0.336300
-173.521833	0.424100
