f,PSD
-69.60482875302947,0.13929986623533333
-69.50480131693266,0.1410094808481263
-69.40477388083585,0.13893242504253
-69.30474644473917,0.1376221660050739
-69.20471900864237,0.13646457275215348
-69.10469157254556,0.13696293296952144
-69.00466413644887,0.13839745004103599
-68.90463670035207,0.13767185990096084
-68.80460926425539,0.1364739429342634
-68.70458182815858,0.13677941303139543
-68.60455439206177,0.13845040357901012
-68.50452695596509,0.13586463046106687
-68.4044995198683,0.13714026732305437
-68.3044720837716,0.1368339953583332
-68.20444464767479,0.13861752225821014
-68.104417211578,0.13863432942172196
-68.00438977548131,0.13604023788133768
-67.9043623393845,0.13794186636728378
-67.80433490328781,0.14259315174492576
-67.70430746719101,0.13582558165754105
-67.60428003109422,0.13623982444758898
-67.50425259499752,0.13890058000083708
-67.40422515890072,0.14054030022825847
-67.30419772280392,0.13784680061722665
-67.20417028670724,0.1385142670708975
-67.10414285061043,0.13913059154777033
-67.00411541451373,0.14172871184847438
-66.90408797841694,0.14087255965834533
-66.80406054232014,0.13937870768723118
-66.70403310622345,0.13833759673939683
-66.60400567012664,0.1358670602465369
-66.50397823402996,0.13690086423517342
-66.40395079793316,0.14391182176807357
-66.30392336183635,0.1454633051745473
-66.20389592573966,0.1418763845561782
-66.10386848964286,0.14148876230211188
-66.00384105354618,0.13984554358161286
-65.90381361744937,0.13959407566557877
-65.80378618135256,0.13693093200731796
-65.70375874525588,0.13513998708454603
-65.60373130915907,0.13381678868955305
-65.50370387306228,0.1333918279610239
-65.40367643696558,0.13649991217709243
-65.30364900086877,0.14249903334270736
-65.2036215647721,0.14009050077034785
-65.1035941286753,0.13990868745918378
-65.00356669257849,0.13909085318971126
-64.90353925648179,0.14085162561137163
-64.803511820385,0.14104410353293634
-64.70348438428832,0.14339635266458617
-64.6034569481915,0.14292915208018991
-64.5034295120947,0.1454227839524043
-64.40340207599802,0.1437992007775507
-64.30337463990122,0.14051209269623582
-64.20334720380453,0.14121250311444708
-64.10331976770772,0.14293778124940307
-64.00329233161092,0.14437355000695964
-63.90326489551423,0.14176510174104115
-63.80323745941743,0.13871718384509146
-63.70321002332063,0.13652970659783542
-63.60318258722394,0.1427217041204974
-63.50315515112714,0.14113944047677185
-63.40312771503045,0.14072460938918294
-63.30310027893365,0.1423564329545071
-63.203072842836846,0.140215591429238
-63.10304540674016,0.14118354092572263
-63.003017970643356,0.14129235211605712
-62.90299053454667,0.14161179887132788
-62.802963098449865,0.14064642259028193
-62.70293566235306,0.13997153528111253
-62.602908226256375,0.13952482067124497
-62.50288079015957,0.13814300173750083
-62.402853354062884,0.14108584965108192
-62.30282591796608,0.1440100640678267
-62.20279848186928,0.14307241405228585
-62.10277104577259,0.1426384692973992
-62.00274360967579,0.1436144793716916
-61.90271617357899,0.14566160504923056
-61.8026887374823,0.14668160297754512
-61.7026613013855,0.14214145430438263
-61.60263386528881,0.14088598390654056
-61.50260642919201,0.14015802949394812
-61.402578993095204,0.14361206747647448
-61.302551556998516,0.14468543438564463
-61.202524120901714,0.14240957064486812
-61.102496684805025,0.14185161763510878
-61.00246924870822,0.14264211293908438
-60.90244181261142,0.1436918515745852
-60.80241437651473,0.1501982567924387
-60.70238694041793,0.14731600994304764
-60.60235950432124,0.13964204786830844
-60.50233206822444,0.14549958596000276
-60.40230463212763,0.1472261254898614
-60.30227719603095,0.14302900773822647
-60.20224975993414,0.14219347427580833
-60.10222232383734,0.1435941938324673
-60.00219488774066,0.14587986550625476
-59.90216745164385,0.1488376655150167
-59.80214001554717,0.14826329089922868
-59.70211257945036,0.14462524445211253
-59.602085143353555,0.14892125603766657
-59.50205770725687,0.14808817022366966
-59.402030271160065,0.14862614042024383
-59.302002835063384,0.14732355084470147
-59.201975398966574,0.14691897645929308
-59.10194796286977,0.1497796672884938
-59.001920526773084,0.15135784257718723
-58.90189309067628,0.14603875608373607
-58.80186565457959,0.14991013623869295
-58.70183821848279,0.1544096688525964
-58.60181078238599,0.14797827692671744
-58.5017833462893,0.14698581394358734
-58.4017559101925,0.1522005435879464
-58.3017284740957,0.15122775994725252
-58.20170103799901,0.1543413303314016
-58.101673601902206,0.15098424428752633
-58.00164616580552,0.1479693169559422
-57.901618729708716,0.15101843024384334
-57.801591293611914,0.15308135785603727
-57.701563857515225,0.1527822162354682
-57.60153642141842,0.1542527906985728
-57.501508985321735,0.1596429448952517
-57.40148154922493,0.15618253918590325
-57.30145411312813,0.15473168351259575
-57.20142667703144,0.15317543001699419
-57.10139924093464,0.15712892184299768
-57.00137180483795,0.15827076769759368
-56.90134436874115,0.15350584297191072
-56.80131693264435,0.15947580874308057
-56.70128949654766,0.15953588733895457
-56.60126206045086,0.1577567364635084
-56.501234624354055,0.1612397285927397
-56.40120718825737,0.1605699198420689
-56.301179752160564,0.16617594056951748
-56.201152316063876,0.1629188567181019
-56.101124879967074,0.16180949937968955
-56.00109744387027,0.16787745586444655
-55.90107000777358,0.17147992231383388
-55.80104257167678,0.1686918517470326
-55.70101513558009,0.16331810998347704
-55.60098769948329,0.16273590369896412
-55.50096026338649,0.16601798991735942
-55.4009328272898,0.1701399377706702
-55.300905391193,0.170831358633319
-55.20087795509631,0.17364556425668456
-55.10085051899951,0.17506677342139337
-55.0008230829027,0.17584957371594712
-54.90079564680602,0.17743411355353023
-54.80076821070921,0.17529095892918595
-54.700740774612406,0.18258601798931948
-54.600713338515725,0.18097396843873398
-54.500685902418915,0.18573289614649321
-54.400658466322234,0.18481476934511923
-54.300631030225425,0.1901525240077479
-54.20060359412862,0.19345473199733046
-54.100576158031934,0.19621199096415498
-54.00054872193513,0.19564750949808407
-53.90052128583845,0.20255405724183256
-53.80049384974164,0.19949768734874238
-53.70046641364484,0.2031986258526928
-53.60043897754815,0.2068019142563878
-53.50041154145135,0.21111933407265432
-53.40038410535466,0.21372085107541114
-53.30035666925786,0.22128643255467165
-53.20032923316106,0.22981914176639673
-53.10030179706437,0.22706587446109797
-53.000274360967566,0.23309576867833878
-52.900246924870764,0.24269381917931973
-52.800219488774076,0.24504952779271888
-52.700192052677274,0.24439871759174747
-52.600164616580585,0.25170351541853836
-52.50013718048378,0.2556937466912107
-52.40010974438698,0.26323546172098594
-52.30008230829029,0.269409504808452
-52.20005487219349,0.27093387882748343
-52.1000274360968,0.2830021367332672
-52.0,0.28691861895901327
-51.8999725639032,0.28580428132758884
-51.79994512780651,0.29013217386479484
-51.69991769170971,0.29810650101842134
-51.59989025561302,0.3141992525959546
-51.49986281951622,0.31432248484727404
-51.399835383419415,0.3185020059648506
-51.299807947322726,0.32596858292175446
-51.199780511225924,0.32410187533296175
-51.099753075129236,0.32793535411365804
-50.999725639032434,0.3295459695240342
-50.89969820293563,0.32787591779415043
-50.79967076683894,0.3298884307685295
-50.69964333074214,0.31803346132821964
-50.59961589464534,0.3163796544930968
-50.49958845854865,0.31813573656844457
-50.39956102245185,0.31662508690331426
-50.29953358635516,0.3117483084349583
-50.19950615025836,0.3075537901118788
-50.09947871416155,0.3127293210302115
-49.99945127806487,0.30836549771937194
-49.899423841968066,0.3048220167752279
-49.79939640587138,0.2959013279034094
-49.699368969774575,0.28360868630487773
-49.599341533677766,0.2733899527838189
-49.499314097581085,0.2658539619124537
-49.399286661484275,0.2589728232406146
-49.299259225387594,0.25591753574104276
-49.19923178929079,0.25358481080534173
-49.09920435319398,0.2514046360064192
-48.9991769170973,0.24259089549716775
-48.89914948100049,0.24015474859434033
-48.79912204490369,0.23644872735824904
-48.699094608807,0.23265719012013178
-48.5990671727102,0.22800532634693332
-48.49903973661351,0.22314446764762116
-48.39901230051671,0.21942631947260438
-48.29898486441991,0.2159221630015929
-48.19895742832322,0.21333649808157495
-48.09892999222642,0.21168447429603612
-47.99890255612973,0.21395553655907665
-47.898875120032926,0.2085121168791186
-47.798847683936124,0.20787609839167043
-47.698820247839436,0.20334738587755824
-47.59879281174263,0.20228368049459414
-47.498765375645945,0.19775247280191494
-47.39873793954914,0.19852528414264067
-47.29871050345234,0.19724158757078858
-47.19868306735565,0.1947233646392231
-47.09865563125885,0.19465288671875658
-46.99862819516205,0.18527337823090906
-46.89860075906536,0.18610977329201528
-46.79857332296856,0.18781090831936295
-46.69854588687187,0.18436317831565266
-46.59851845077507,0.18477693042338525
-46.498491014678265,0.18347102308537222
-46.39846357858158,0.1798425016166543
-46.298436142484775,0.17680481078361968
-46.198408706388086,0.181168206037631
-46.098381270291284,0.17993653199144885
-45.99835383419448,0.181023797191068
-45.898326398097794,0.18088228797046738
-45.79829896200099,0.17612907618290935
-45.6982715259043,0.17510069045698756
-45.5982440898075,0.17397322368719317
-45.4982166537107,0.16631089940848306
-45.39818921761401,0.16955963369082
-45.29816178151721,0.1702696246908481
-45.19813434542041,0.16861938972820292
-45.09810690932372,0.17013227717734142
-44.998079473226916,0.17181597372431556
-44.89805203713023,0.16643684187986127
-44.798024601033426,0.16605952641555824
-44.697997164936616,0.1609461454413797
-44.597969728839935,0.1640555295344304
-44.49794229274313,0.16166547886754892
-44.397914856646445,0.15891184846681047
-44.29788742054964,0.16265618982341723
-44.19785998445283,0.16427797099641392
-44.09783254835615,0.16351981632111937
-43.99780511225934,0.16183932924228667
-43.89777767616266,0.16758533463257083
-43.79775024006586,0.17527963387275128
-43.69772280396905,0.1726246078538164
-43.59769536787237,0.16879193164357062
-43.49766793177556,0.16579629148927877
-43.39764049567876,0.16147175888762424
-43.29761305958207,0.16048067091297147
-43.19758562348527,0.16328558968870438
-43.09755818738858,0.1613084028045761
-42.99753075129178,0.15914543479624987
-42.897503315194975,0.1597160046013514
-42.797475879098286,0.16248674851769823
-42.697448443001484,0.1607575287255681
-42.597421006904796,0.15581923106334641
-42.49739357080799,0.15357710269592825
-42.39736613471119,0.15510795279135112
-42.2973386986145,0.15436081883175684
-42.1973112625177,0.15494054945950078
-42.09728382642101,0.15554839757232133
-41.99725639032421,0.15798209965265597
-41.89722895422741,0.15860849461056528
-41.79720151813072,0.1558245368254768
-41.69717408203392,0.1515105641303927
-41.597146645937116,0.15656574522717823
-41.49711920984043,0.15065252920413974
-41.397091773743625,0.14993043977395082
-41.29706433764694,0.15183255032744009
-41.197036901550135,0.1500850821051235
-41.09700946545333,0.15282847566176544
-40.996982029356644,0.15398766236198091
-40.89695459325984,0.1493794228011248
-40.796927157163154,0.1513919167659372
-40.69689972106635,0.15715796555622213
-40.59687228496955,0.15809659916720578
-40.49684484887286,0.15439487869847718
-40.39681741277606,0.1486018587088778
-40.29678997667937,0.1506395133584687
-40.19676254058257,0.14961224330276598
-40.09673510448577,0.15022824710660956
-39.99670766838908,0.14817864576165793
-39.896680232292276,0.14984870045143284
-39.796652796195474,0.14855793655074997
-39.696625360098786,0.14962652668207793
-39.59659792400198,0.150021724610533
-39.496570487905295,0.15017390825746224
-39.39654305180849,0.1512611220449146
-39.296515615711684,0.1513294326631375
-39.196488179615,0.14911016651610898
-39.0964607435182,0.14582974101134513
-38.99643330742151,0.14705477113511584
-38.89640587132471,0.14776941007217456
-38.7963784352279,0.14962004833613743
-38.69635099913122,0.150395377342904
-38.59632356303441,0.14992821310315288
-38.49629612693773,0.14616952916485576
-38.39626869084093,0.144147463169006
-38.29624125474412,0.14846767731827534
-38.196213818647436,0.1485379862549002
-38.09618638255063,0.14393908017385082
-37.996158946453825,0.14474658741822546
-37.89613151035714,0.14868879886469868
-37.796104074260334,0.1483817789607015
-37.696076638163646,0.14874634550979474
-37.596049202066844,0.14922738582241807
-37.49602176597004,0.14703331094232414
-37.39599432987335,0.14649808477854268
-37.29596689377655,0.1484975908389007
-37.19593945767986,0.14890187458626317
-37.09591202158306,0.1475832039041613
-36.99588458548626,0.14678261397588682
-36.89585714938957,0.1470980576306059
-36.79582971329277,0.14593657554049363
-36.69580227719608,0.14344890803781538
-36.59577484109928,0.14613013000210212
-36.495747405002476,0.14800929407297306
-36.39571996890579,0.14654989128360213
-36.295692532808985,0.14392849100389113
-36.19566509671218,0.14152527018716274
-36.095637660615495,0.14383858997346577
-35.995610224518686,0.1461154130479694
-35.895582788422004,0.14485968541946656
-35.795555352325195,0.14212913339847597
-35.6955279162284,0.14189630899450717
-35.59550048013172,0.14347515353137388
-35.49547304403491,0.14439423572706653
-35.39544560793823,0.1443337497735883
-35.29541817184142,0.14626843135906234
-35.19539073574461,0.14779624029097202
-35.09536329964793,0.14683626619393816
-34.99533586355112,0.1496415338154666
-34.89530842745444,0.14481612700309288
-34.79528099135763,0.14031420573635098
-34.695253555260834,0.14084597909755492
-34.59522611916414,0.1426917553364883
-34.49519868306734,0.1427746532749736
-34.395171246970534,0.14485167804575322
-34.29514381087385,0.14133057365599705
-34.195116374777044,0.1406122003893479
-34.09508893868036,0.143523047110822
-33.99506150258355,0.14394320178538322
-33.89503406648676,0.14271594152281994
-33.79500663039006,0.14525354658840953
-33.69497919429327,0.1448290800561885
-33.59495175819657,0.14368634013305284
-33.49492432209978,0.14787168690723848
-33.39489688600297,0.14613694040790645
-33.29486944990629,0.14707488725189713
-33.19484201380948,0.14384702544424777
-33.094814577712796,0.1432684298515487
-32.99478714161599,0.1563662047111366
-32.89475970551919,0.1675947219439834
-32.7947322694225,0.1580685746567382
-32.6947048333257,0.14594814383420374
-32.594677397229006,0.145764742269004
-32.49464996113221,0.1463677322085493
-32.3946225250354,0.14481986192164584
-32.29459508893872,0.14247207996415173
-32.19456765284191,0.1451787912559475
-32.094540216745116,0.1477483418340541
-31.99451278064842,0.14752566288184252
-31.894485344551626,0.1478127470844287
-31.79445790845493,0.1496254285669643
-31.694430472358135,0.14745053917261286
-31.594403036261326,0.141024487741482
-31.494375600164645,0.14276599009776614
-31.394348164067836,0.14443920565849702
-31.294320727971154,0.1462248489407116
-31.194293291874345,0.1460476243238569
-31.094265855777536,0.14437243843517178
-30.994238419680855,0.14546180546712015
-30.89421098358406,0.14527088624229764
-30.79418354748725,0.14289694482062013
-30.69415611139057,0.14511559433483098
-30.59412867529376,0.1462588723905595
-30.49410123919708,0.1463868296490283
-30.39407380310027,0.14404915660271417
-30.29404636700346,0.14456471297849768
-30.19401893090678,0.1433567142536594
-30.09399149480997,0.14531736640584264
-29.99396405871329,0.14416165669150272
-29.89393662261648,0.1438785076369825
-29.793909186519684,0.14625787237954305
-29.69388175042299,0.14310090617419385
-29.593854314326194,0.1431836087980874
-29.4938268782295,0.14315382351666348
-29.393799442132703,0.13870363561836693
-29.293772006035894,0.142448057692872
-29.193744569939213,0.14628483213525326
-29.093717133842404,0.14281115477668366
-28.993689697745722,0.14723499661592648
-28.893662261648913,0.14805383416682502
-28.793634825552118,0.14271226920024802
-28.693607389455423,0.14325286839639673
-28.593579953358628,0.1412976637527537
-28.49355251726182,0.14438932535586307
-28.393525081165137,0.1385578537350468
-28.293497645068328,0.1359647745280604
-28.193470208971647,0.13730085844830586
-28.093442772874837,0.13950317125121414
-27.993415336778043,0.13973846496927486
-27.893387900681347,0.14277518069712883
-27.793360464584552,0.14422891722919054
-27.693333028487856,0.14306918266526286
-27.59330559239106,0.14227244747045956
-27.493278156294252,0.1389798890735491
-27.39325072019757,0.1413505237310371
-27.293223284100762,0.14208077059436605
-27.193195848003967,0.1447433547187462
-27.09316841190727,0.14601126491622965
-26.993140975810476,0.14541688045883297
-26.89311353971378,0.1407606495566054
-26.793086103616986,0.13922396715051763
-26.693058667520177,0.14139981660617482
-26.593031231423495,0.1476443558013645
-26.493003795326686,0.14730705508100309
-26.392976359230005,0.14358662071037206
-26.292948923133196,0.14299668594736695
-26.1929214870364,0.14311757475500403
-26.092894050939705,0.1412650490977505
-25.99286661484291,0.13841557503333787
-25.892839178746215,0.14357688641473124
-25.79281174264942,0.14540618151849072
-25.69278430655261,0.14450996478753303
-25.59275687045593,0.14459823574383512
-25.49272943435912,0.14531026767054503
-25.39270199826244,0.146953668710763
-25.29267456216563,0.14381447780764167
-25.19264712606882,0.1464796965070559
-25.09261968997214,0.14608773120950716
-24.99259225387533,0.14464071573538875
-24.892564817778535,0.14268092510850786
-24.792537381681854,0.14298443898712085
-24.692509945585044,0.14735261807279496
-24.592482509488363,0.1433255510117022
-24.492455073391554,0.14249602490887908
-24.392427637294745,0.1414640389723051
-24.292400201198063,0.14156418144620525
-24.192372765101254,0.14242877873223633
-24.092345329004573,0.14738837202691596
-23.992317892907764,0.15036182005969864
-23.89229045681097,0.14514570260557152
-23.792263020714273,0.14340440272425808
-23.692235584617478,0.14391911574254837
-23.592208148520783,0.14437380263194216
-23.492180712423988,0.14112931912751422
-23.39215327632718,0.14479788290439916
-23.292125840230497,0.14431663942028608
-23.192098404133688,0.14507524970856348
-23.092070968036893,0.1463490147268435
-22.992043531940197,0.1481164154524792
-22.892016095843402,0.149430322803923
-22.791988659746707,0.14519505614180703
-22.691961223649912,0.14544466429201072
-22.591933787553103,0.14382124233376992
-22.49190635145642,0.14305657307640313
-22.391878915359612,0.14727335149137227
-22.29185147926293,0.14825669007035383
-22.191824043166122,0.1466869913440636
-22.091796607069327,0.14651775486689161
-21.99176917097263,0.1474895802485493
-21.891741734875836,0.145257384371585
-21.79171429877914,0.14673905141540547
-21.691686862682346,0.14788933080897712
-21.591659426585537,0.14356451821363664
-21.491631990488855,0.1431749713909091
-21.391604554392046,0.14512791039517725
-21.29157711829525,0.14351265487068032
-21.191549682198556,0.14627069817095223
-21.09152224610176,0.14613630399161523
-20.991494810005065,0.14521267781997405
-20.89146737390827,0.14239371757251432
-20.79143993781146,0.14487696922463908
-20.69141250171478,0.1477206346599533
-20.59138506561797,0.14497113204468873
-20.49135762952129,0.14430536158813048
-20.39133019342448,0.1456175720633505
-20.29130275732767,0.14535224203993616
-20.19127532123099,0.14700439988818423
-20.091247885134194,0.14931958830305014
