#Y dist(nm)	Y force(pN)
63.926250	0.890600
54.324633	1.500900
54.172900	1.509500
55.075367	1.458400
50.596683	1.736100
52.192933	1.768800
54.130067	1.663600
64.652333	1.046400
57.159850	1.481600
51.913767	1.890700
58.381500	1.545500
64.741600	1.215800
61.087450	1.435400
51.937483	1.953600
55.820650	1.736300
69.177717	1.059700
62.503567	1.482400
63.457683	1.476600
61.136767	1.586200
57.890017	1.799800
61.983433	1.542300
66.495067	1.394200
62.616050	1.632800
73.220350	0.983000
69.008950	1.232900
67.890067	1.392700
69.327950	1.339400
69.288283	1.404600
67.871583	1.467600
71.682700	1.247300
63.544983	1.716900
71.342183	1.295700
74.567650	1.141700
74.137100	1.187600
77.793333	0.996900
66.287483	1.701600
71.474017	1.405300
73.603583	1.278000
74.627633	1.344600
77.224683	1.209300
73.976233	1.395000
72.814867	1.452700
71.777000	1.636100
76.478167	1.391500
74.439683	1.579500
65.977967	2.069500
80.682733	1.190400
80.308483	1.227000
74.381233	1.678200
79.628117	1.402300
76.218233	1.630200
79.855050	1.437800
80.426400	1.410500
75.364533	1.687200
83.737550	1.348700
80.655217	1.536400
83.551850	1.370000
86.900383	1.151700
84.616267	1.362700
83.573483	1.479900
90.045033	1.121400
92.246100	0.998300
81.112533	1.660200
84.878600	1.444400
84.569483	1.445700
85.615883	1.499100
88.338400	1.375400
73.923733	2.295300
85.809683	1.587600
90.924517	1.289800
85.764750	1.604000
92.021717	1.352200
82.426617	1.929100
88.033350	1.590800
85.795367	1.722100
93.149833	1.342500
88.549967	1.638700
81.258883	2.088600
87.996733	1.700100
89.595733	1.627200
97.537717	1.143700
91.957117	1.485100
91.348783	1.550400
93.102717	1.458700
95.593367	1.328800
87.995067	1.835500
91.578517	1.706800
99.372150	1.281200
97.444667	1.416400
94.309617	1.618900
