#Y dist(nm)	Y force(pN)
112.139633	0.722100
119.669017	0.275800
111.502317	0.887500
113.609917	0.745900
105.799933	1.204200
105.554283	1.246500
112.342267	0.916900
111.324067	0.967600
120.761033	0.483600
113.477150	0.939800
122.005717	0.418600
113.665433	0.935700
113.144550	1.041200
122.210633	0.533400
120.981900	0.638900
117.556183	0.831000
114.179467	1.036000
116.499500	0.921500
118.302283	0.838200
121.915783	0.650100
119.711050	0.809000
115.932900	1.029800
119.061250	0.860000
122.915983	0.707100
111.294667	1.422400
114.456283	1.285800
118.658633	1.020000
124.551483	0.706200
119.075717	1.031800
119.879150	1.086500
124.295733	0.842700
127.831767	0.695500
120.474517	1.098700
124.116250	0.886100
121.552483	1.032600
126.196467	0.826600
131.516933	0.541800
110.667417	1.840000
121.621150	1.207100
120.292367	1.282300
130.646883	0.674100
125.387717	1.022800
123.457533	1.227600
129.034100	0.875600
128.932967	0.899800
136.097767	0.480700
136.235600	0.569900
137.871683	0.453300
130.002700	0.927800
121.132967	1.479700
127.263333	1.221900
133.846900	0.812000
130.092233	1.071600
132.806633	0.885900
141.647567	0.417400
134.353200	0.848000
134.573617	0.832900
130.466967	1.032700
134.693017	0.910000
135.508583	0.867300
131.407017	1.098700
133.901533	0.973200
133.742283	1.035900
141.784033	0.542100
134.028217	1.027000
132.250367	1.178200
146.238217	0.366100
138.022367	0.863800
128.930183	1.455600
130.750867	1.383700
134.381700	1.175600
133.145683	1.326000
133.233700	1.307600
137.842617	1.015900
136.204500	1.123700
139.801517	1.037500
140.474900	0.983000
131.942833	1.507500
141.812783	0.899400
154.548733	0.207600
147.093633	0.663600
129.950167	1.717300
142.773617	0.970600
146.363317	0.745000
143.701867	0.906700
133.854883	1.617900
144.119950	0.995000
156.509750	0.261200
153.325750	0.443900
145.316783	1.015800
151.777917	0.712300
159.754033	0.229800
150.996083	0.729600
142.724850	1.205300
150.388767	0.807400
151.858667	0.767800
148.392583	0.965400
149.342800	0.922100
155.820350	0.630500
163.172850	0.193700
147.068050	1.117400
148.183900	1.074200
148.035550	1.193000
146.878950	1.290800
152.150533	1.000800
152.556417	0.999700
159.959167	0.580600
157.244933	0.734100
151.953233	1.082100
161.441417	0.526300
162.978267	0.457900
152.580467	1.059100
155.537250	0.884300
155.006500	0.931400
166.062600	0.250700
156.792983	0.837600
157.908217	0.885400
159.279733	0.831900
155.629150	1.078100
164.357200	0.577700
162.156133	0.710400
155.886850	1.101800
162.158417	0.740500
159.003617	0.935200
157.757417	1.027000
154.888583	1.259400
165.446350	0.609200
155.491400	1.226300
152.729467	1.386100
160.541400	0.957800
158.067867	1.146400
152.717450	1.530500
157.679033	1.220700
158.835350	1.169900
153.920100	1.485800
164.925500	0.918800
161.925800	1.084700
163.925917	1.027000
165.333083	0.942300
158.137517	1.391500
170.168850	0.667400
172.485167	0.589600
163.575683	1.163400
164.969383	1.152900
163.117117	1.240900
169.302150	0.899600
167.403783	1.022400
161.695083	1.473900
171.358733	0.893100
172.164117	0.834700
165.611767	1.221100
160.242367	1.586500
172.243533	0.940800
161.036933	1.619700
174.983967	0.845500
175.610317	0.794800
175.749917	0.783400
175.127467	0.832900
175.997300	0.882500
176.684683	0.855900
186.703100	0.271700
174.886183	0.991500
173.460417	1.069600
175.745817	0.930100
175.724433	1.003200
179.631567	0.800200
169.234733	1.467600
176.837883	0.979500
179.141850	0.852500
179.084300	0.918800
176.360100	1.078100
164.786417	1.795600
172.217900	1.357400
176.074833	1.143900
180.906817	0.868000
178.465583	1.091100
173.857617	1.371400
178.329617	1.147600
181.704333	0.939300
181.777483	0.940800
175.972333	1.264800
173.767100	1.484600
181.782550	1.073600
191.742167	0.459400
184.059967	0.909400
173.411317	1.600300
184.492583	0.973200
175.713750	1.550000
178.759667	1.353700
183.444950	1.084700
189.715817	0.722200
194.197017	0.518200
187.810367	0.939400
192.385017	0.711400
185.448417	1.136500
184.126767	1.219600
183.334817	1.243600
187.001200	1.069700
181.015400	1.459700
187.909550	1.088300
192.113783	0.806700
190.286167	0.931000
183.110367	1.402600
188.285833	1.123800
189.848033	1.030800
189.090033	1.093200
193.820867	0.829600
187.831100	1.185200
194.291300	0.879500
192.196600	1.045400
195.410200	0.893300
192.720283	1.035300
189.690800	1.225700
186.907650	1.382900
197.657067	0.889900
197.225017	0.878500
190.707267	1.291000
189.130617	1.394800
198.182133	0.918300
190.909800	1.379300
200.535483	0.788400
198.445100	0.946400
197.062817	1.027000
197.676817	0.987700
194.228183	1.267500
196.330950	1.201400
199.208467	1.053700
196.492500	1.247300
201.506233	0.948300
195.482433	1.311000
198.177950	1.202300
192.754833	1.598400
197.577733	1.299000
202.958283	1.040400
200.028017	1.219900
210.239767	0.602200
200.650950	1.136300
196.471317	1.435000
195.497817	1.523800
200.647500	1.245500
198.150083	1.393500
190.067450	1.945400
188.854517	2.092900
189.569683	2.118000
195.363183	1.757100
196.843767	1.635400
194.874833	1.805700
201.207017	1.448500
204.121750	1.305800
203.340617	1.392700
207.035733	1.209000
206.848167	1.230400
204.367617	1.360600
208.531050	1.126700
204.297267	1.382200
200.324650	1.667600
212.777083	1.031400
209.060300	1.266200
211.066683	1.166700
210.613817	1.210600
208.795850	1.359500
215.002400	0.992000
210.747283	1.239300
219.963717	0.673300
214.759483	1.110900
211.667917	1.302700
201.395617	1.933300
206.762367	1.591600
209.036967	1.522300
206.971517	1.709500
211.167667	1.525300
213.014750	1.406300
208.907283	1.649400
213.763217	1.383700
216.841083	1.251300
222.245967	0.982600
220.966050	1.055300
225.196533	0.827700
224.762550	0.852200
219.477467	1.165600
224.704033	0.830700
226.819133	0.838800
232.276500	0.508400
224.852300	0.959900
209.043417	1.885600
215.583317	1.505200
216.980700	1.439300
223.497400	1.145000
222.059550	1.265900
215.740067	1.663900
228.390200	0.941000
220.371900	1.440500
220.228417	1.464700
221.601133	1.415100
225.595517	1.180000
233.589300	0.677300
226.076983	1.149000
222.010717	1.477300
226.316983	1.284300
226.344233	1.293000
227.218750	1.258400
231.245533	1.009500
238.435500	0.588500
234.854967	0.847900
241.484583	0.480900
236.335533	0.788700
223.528450	1.573400
228.060317	1.320700
222.140050	1.679900
237.748167	0.764800
233.438467	1.155700
229.570100	1.379900
228.512117	1.465000
225.206233	1.663200
230.852150	1.438700
234.588017	1.243600
235.098950	1.278800
233.333750	1.354700
231.099117	1.514800
234.872100	1.297700
